eiag,3
eajf,18
agab,56
ecjd,62
ahcj,72
ddgg,75
cbbd,78
eifb,85
efja,94
gidb,101
aabg,109
efaj,109
iibb,109
eeic,112
ibgd,142
ejdc,154
dbad,172
bhic,227
bjdf,260
dfbj,264
ijhf,264
dchg,274
fggb,276
dhai,279
fcaa,328
fihj,332
caeb,334
begh,343
bija,351
fagh,369
dbig,396
deeh,397
edfg,402
ihcb,419
jaaj,431
caii,439
dhdf,441
dcif,454
fcfg,468
jafe,483
idah,486
hgfa,492
cegg,505
acjh,509
fhbf,515
hcch,527
ifbe,531
gaba,551
jghh,552
igae,555
fhga,595
hhea,600
fgah,614
hegb,621
baji,622
edcj,622
ceab,624
ffbh,660
dgfe,662
icbh,686
fegd,694
ifii,698
died,705
jabi,713
jdag,741
bjgc,744
bhci,756
adbd,771
fche,806
bdfj,811
fgcf,817
aibj,830
jbbh,849
ihbc,862
hjej,863
bfdj,868
jdec,872
jbcg,891
cihb,892
dhia,892
ecgg,897
dicf,898
bibi,899
bccc,924
gdch,924
gjcb,965
jhje,966
ghcd,975
cfid,978
hacj,980
ihda,991
ecie,1002
gicc,1053
jjcj,1055
hbic,1076
hbhd,1082
gigj,1109
ihig,1117
hcbi,1123
daih,1128
ghfa,1133
hgaf,1141
dgaj,1143
bjai,1172
fcdi,1184
iedd,1186
jcha,1195
acfa,1202
jjdi,1211
fedg,1214
gbfg,1220
cdif,1229
ehde,1229
jbai,1233
bcjg,1253
jced,1262
eaad,1264
cjbg,1275
jgig,1283
aige,1284
eabc,1290
iadh,1301
hbeg,1302
hhcc,1310
hhhi,1314
dfci,1319
beej,1325
bace,1329
bbdc,1334
hjbb,1337
jdbf,1347
iahd,1349
dajg,1350
ahdi,1366
iihg,1374
jhif,1377
fgjj,1380
ajja,1399
hcdg,1399
bafb,1408
ebbb,1417
bjfd,1433
bfab,1436
ehah,1436
jebe,1476
iece,1479
geia,1499
cbcc,1519
fdbj,1543
gjad,1594
efbi,1598
ggfb,1633
jhhg,1640
jagd,1641
ebej,1647
igih,1678
hdee,1690
edeh,1692
gaei,1708
bcgj,1714
iega,1740
chef,1749
ddfh,1756
ejaf,1763
igcc,1770
accd,1779
fgha,1798
bgid,1815
cfdi,1835
cdbb,1852
idfc,1854
dehe,1871
gbhe,1872
cdhg,1876
afbb,1896
bggf,1906
jhbb,1944
