biic,1
gddh,1
ggbg,1
hcbj,1
ibci,1
idai,1
bbce,2
ccgj,2
dcbc,2
gdff,2
gfee,2
ghji,2
hceg,2
aidi,3
dabe,3
daeb,3
dcgi,3
dfhe,3
gidc,3
hhii,3
jdgb,3
aihe,4
ajge,4
cgaa,4
ddje,4
fgia,4
fhjj,4
iihh,4
jbfe,4
jjhf,4
baha,5
cbii,5
cgjc,5
cibi,5
dbih,5
eibg,5
fhgb,5
icef,5
jbbi,5
jbch,5
jjfh,5
aabh,6
abgb,6
bdjg,6
cjee,6
eajg,6
egch,6
hbjc,6
icfe,6
iiig,6
jahd,6
cife,7
dhhc,7
djde,7
djha,7
edie,7
fabc,7
gahg,7
gbgg,7
gihj,7
jdfc,7
jhcb,7
afig,8
bcfa,8
bfhg,8
bfje,8
cjbh,8
ecgh,8
fice,8
gffd,8
jbef,8
jfii,8
bggg,9
caij,9
ccjg,9
cffh,9
dhib,9
difd,9
efci,9
egfe,9
fbac,9
fgee,9
icja,9
jjdj,9
aacg,10
abcf,10
aicj,10
bdae,10
bhfg,10
egaj,10
fcei,10
ggah,10
ggcf,10
hffc,10
ihjg,10
acdd,11
ahfh,11
bbec,11
bjdg,11
dbhi,11
eefg,11
hfah,11
ieha,11
acce,12
ajdh,12
bige,12
bjib,12
ceif,12
chdh,12
eadb,12
gfbh,12
gfhb,12
heai,12
hhfa,12
jigh,12
addc,13
ajbj,13
djfc,13
fcfh,13
fddi,13
icdg,13
jifi,13
agbb,14
dfid,14
ecbb,14
gaac,14
gbei,14
haei,14
hafh,14
hdbi,14
hibd,14
jhig,14
jiif,14
baed,15
bcdc,15
ehcg,15
ehee,15
fcjd,15
hcjb,15
ibge,15
idgc,15
jefb,15
jega,15
abbg,16
bbij,16
dfjc,16
gaje,16
gbjd,16
gjjg,16
jaci,16
jdde,16
jgcc,16
bdih,17
ccea,17
cgeh,17
chci,17
dbbd,17
eijj,17
facb,17
figa,17
gcdi,17
gicd,17
hicc,17
hjfj,17
iaaa,17
jabj,17
bici,18
bijb,18
cfdj,18
dgbj,18
edba,18
eiha,18
fajf,18
hbeh,18
iecf,18
jgdb,18
jjba,18
bjbi,19
cdda,19
ddif,19
fcgg,19
heia,19
aeea,20
ajic,20
bgjd,20
cefi,20
dhfe,20
dhja,20
ggde,20
hagg,20
hgce,20
aaai,21
bhdi,21
dgjb,21
diai,21
diee,21
ebad,21
ebgi,21
iajc,21
ijca,21
jbhc,21
befj,22
chbj,22
cheg,22
eaea,22
ehia,22
feic,22
ffbi,22
gfdf,22
ibjb,22
idcg,22
jbaj,22
aeih,23
agif,23
cdbc,23
didf,23
ebda,23
fdfg,23
fiji,23
hcge,23
hdfe,23
hhdc,23
ifec,23
iffb,23
ijej,23
ajjb,24
eaae,24
hedf,24
hiih,24
hjcb,24
ddbb,25
defh,25
dghd,25
ebcb,25
edei,25
ffaj,25
gdjb,25
ieah,25
iede,25
igdc,25
jgbd,25
jjab,25
affj,26
ajci,26
behh,26
dahj,26
dhch,26
eeeh,26
egib,26
gdci,26
iddf,26
ihae,26
iigi,26
ahei,27
bgie,27
eegf,27
ehfd,27
jihg,27
bibj,28
ceac,28
dedj,28
ebfj,28
ejdd,28
fgfd,28
gech,28
gedg,28
bjaj,29
cdgi,29
ddgh,29
eagj,29
fdhe,29
fiec,29
gbfh,29
gefe,29
hfed,29
ijac,29
ijbb,29
bdbd,30
bghf,30
cehg,30
ehbh,30
fehd,30
gdhd,30
gdic,30
haie,30
ibhd,30
jaff,30
jiej,30
bagb,31
bgab,31
cigd,31
dgeg,31
ejag,31
hgbf,31
jaic,31
jfdc,31
jfjh,31
adii,32
dafa,32
dehf,32
dfaa,32
djjj,32
fbca,32
gcjc,32
giaf,32
hfha,32
ibff,32
icbi,32
idhb,32
ahhf,33
bhgf,33
cace,33
dhaj,33
fahh,33
gjcc,33
hefd,33
higj,33
jcee,33
jcgc,33
beig,34
chge,34
dcda,34
ddca,34
efic,34
fchf,34
aiaa,35
aieh,35
dhbi,35
ejji,35
fdcj,35
fidd,35
iaeh,35
ifga,35
ihhi,35
jgih,35
ccae,36
fibf,36
hgij,36
hjbc,36
ibic,36
jfbe,36
aghg,37
bcbe,37
bieg,37
dchh,37
dcig,37
dfdi,37
dfeh,37
feff,37
giii,37
aedb,38
bbfb,38
cadd,38
ddhg,38
feeg,38
jdbg,38
jedd,38
jggj,38
afbc,39
faad,39
fjjh,39
hdgd,39
hfbg,39
igeb,39
adaf,40
adfa,40
bgba,40
cfba,40
gcgf,40
hchd,40
hheb,40
iegb,40
jajb,40
dbae,41
dcad,41
dcfj,41
hjig,41
icch,41
idfd,41
iijf,41
jcfd,41
aadf,42
bacf,42
bfca,42
cbdc,42
cdhh,42
dbjg,42
gdbj,42
afgi,43
baah,43
cfjd,43
dcjf,43
deab,43
dfcj,43
dhef,43
eahi,43
ebbc,43
ebjf,43
ffhc,43
fgai,43
fjfa,43
hdaj,43
jeec,43
aagc,44
aigf,44
begi,44
ccbd,44
eddj,44
gagh,44
gbie,44
hdch,44
hhhj,44
aeae,45
cidg,45
ejbf,45
fbfi,45
fbje,45
fdjc,45
ffdg,45
fhbg,45
fjaf,45
gceh,45
gegd,45
ghec,45
gijh,45
hdja,45
hjjf,45
jibb,45
ddac,46
fagi,46
fedh,46
hhbe,46
hhjh,46
ihcc,46
jece,46
bdea,47
ciib,47
dhdg,47
egdg,47
ehdf,47
fcdj,47
ifdd,47
ihgj,47
aahb,48
acji,48
ceje,48
fbgh,48
gbab,48
gbba,48
hbaa,48
hcci,48
heee,48
hgec,48
hjda,48
icib,48
ijif,48
adjh,49
bjgd,49
dadc,49
fhed,49
ggjj,49
ifag,49
jcbh,49
jghi,49
jhhh,49
